Game_ID,Result,Home,Away,Date,Won,Won_Points,Lost,Lost_Points,Home_Won
401307407,"GS 108, HOU 94",Houston Rockets,Golden State Warriors,20210317,Golden State Warriors,108,Houston Rockets,94,No
401307408,"MEM 89, MIA 85",Memphis Grizzlies,Miami Heat,20210317,Memphis Grizzlies,89,Miami Heat,85,Yes
401307409,"DEN 129, CHA 104",Denver Nuggets,Charlotte Hornets,20210317,Denver Nuggets,129,Charlotte Hornets,104,Yes
401307410,"DAL 105, LAC 89",Dallas Mavericks,LA Clippers,20210317,Dallas Mavericks,105,LA Clippers,89,Yes
401307411,"WSH 131, UTAH 122",Washington Wizards,Utah Jazz,20210318,Washington Wizards,131,Utah Jazz,122,Yes
401307412,"ATL 116, OKC 93",Atlanta Hawks,Oklahoma City Thunder,20210318,Atlanta Hawks,116,Oklahoma City Thunder,93,Yes
401307413,"NY 94, ORL 93",New York Knicks,Orlando Magic,20210318,New York Knicks,94,Orlando Magic,93,Yes
401307414,"MIN 123, PHX 119",Phoenix Suns,Minnesota Timberwolves,20210318,Minnesota Timberwolves,123,Phoenix Suns,119,No
401307415,"POR 101, NO 93",Portland Trail Blazers,New Orleans Pelicans,20210318,Portland Trail Blazers,101,New Orleans Pelicans,93,Yes
401307416,"LAL 116, CHA 105",Los Angeles Lakers,Charlotte Hornets,20210318,Los Angeles Lakers,116,Charlotte Hornets,105,Yes
401307417,"SAC 107, BOS 96",Boston Celtics,Sacramento Kings,20210319,Sacramento Kings,107,Boston Celtics,96,No
401307418,"SA 116, CLE 110",Cleveland Cavaliers,San Antonio Spurs,20210319,San Antonio Spurs,116,Cleveland Cavaliers,110,No
401307419,"IND 137, MIA 110",Miami Heat,Indiana Pacers,20210319,Indiana Pacers,137,Miami Heat,110,No
401307420,"ORL 121, BKN 113",Orlando Magic,Brooklyn Nets,20210319,Orlando Magic,121,Brooklyn Nets,113,Yes
401307421,"UTAH 115, TOR 112",Toronto Raptors,Utah Jazz,20210319,Utah Jazz,115,Toronto Raptors,112,No
401307422,"DET 113, HOU 100",Houston Rockets,Detroit Pistons,20210319,Detroit Pistons,113,Houston Rockets,100,No
401307423,"GS 116, MEM 103",Memphis Grizzlies,Golden State Warriors,20210319,Golden State Warriors,116,Memphis Grizzlies,103,No
401307424,"DEN 131, CHI 127 (OT)",Denver Nuggets,Chicago Bulls,20210319,Denver Nuggets,131,Chicago Bulls,127,Yes
401307425,"PHX 113, MIN 101",Phoenix Suns,Minnesota Timberwolves,20210319,Phoenix Suns,113,Minnesota Timberwolves,101,Yes
401307426,"POR 125, DAL 119",Portland Trail Blazers,Dallas Mavericks,20210319,Portland Trail Blazers,125,Dallas Mavericks,119,Yes
401307427,"ATL 99, LAL 94",Los Angeles Lakers,Atlanta Hawks,20210320,Atlanta Hawks,99,Los Angeles Lakers,94,No
401307428,"PHI 129, SAC 105",Philadelphia 76ers,Sacramento Kings,20210320,Philadelphia 76ers,129,Sacramento Kings,105,Yes
401307429,"MEM 111, GS 103",Memphis Grizzlies,Golden State Warriors,20210320,Memphis Grizzlies,111,Golden State Warriors,103,Yes
401307430,"MIL 120, SA 113",Milwaukee Bucks,San Antonio Spurs,20210320,Milwaukee Bucks,120,San Antonio Spurs,113,Yes
401307431,"LAC 125, CHA 98",LA Clippers,Charlotte Hornets,20210320,LA Clippers,125,Charlotte Hornets,98,Yes
401307432,"IND 109, MIA 106 (OT)",Miami Heat,Indiana Pacers,20210321,Indiana Pacers,109,Miami Heat,106,No
401307433,"OKC 114, HOU 112",Houston Rockets,Oklahoma City Thunder,20210321,Oklahoma City Thunder,114,Houston Rockets,112,No
401307434,"NO 113, DEN 108",Denver Nuggets,New Orleans Pelicans,20210321,New Orleans Pelicans,113,Denver Nuggets,108,No
401307435,"BOS 112, ORL 96",Boston Celtics,Orlando Magic,20210321,Boston Celtics,112,Orlando Magic,96,Yes
401307436,"BKN 113, WSH 106",Brooklyn Nets,Washington Wizards,20210321,Brooklyn Nets,113,Washington Wizards,106,Yes
401307437,"CLE 116, TOR 105",Cleveland Cavaliers,Toronto Raptors,20210321,Cleveland Cavaliers,116,Toronto Raptors,105,Yes
401307438,"CHI 100, DET 86",Detroit Pistons,Chicago Bulls,20210321,Chicago Bulls,100,Detroit Pistons,86,No
401307439,"PHI 101, NY 100 (OT)",New York Knicks,Philadelphia 76ers,20210321,Philadelphia 76ers,101,New York Knicks,100,No
401307440,"PHX 111, LAL 94",Phoenix Suns,Los Angeles Lakers,20210321,Phoenix Suns,111,Los Angeles Lakers,94,Yes
401307441,"DAL 132, POR 92",Portland Trail Blazers,Dallas Mavericks,20210321,Dallas Mavericks,132,Portland Trail Blazers,92,No
401307442,"SAC 119, CLE 105",Cleveland Cavaliers,Sacramento Kings,20210322,Sacramento Kings,119,Cleveland Cavaliers,105,No
401307443,"OKC 112, MIN 103",Minnesota Timberwolves,Oklahoma City Thunder,20210322,Oklahoma City Thunder,112,Minnesota Timberwolves,103,No
401307444,"CHA 100, SA 97",San Antonio Spurs,Charlotte Hornets,20210322,Charlotte Hornets,100,San Antonio Spurs,97,No
401307445,"UTAH 120, CHI 95",Chicago Bulls,Utah Jazz,20210322,Utah Jazz,120,Chicago Bulls,95,No
401307446,"HOU 117, TOR 99",Houston Rockets,Toronto Raptors,20210322,Houston Rockets,117,Toronto Raptors,99,Yes
401307447,"MEM 132, BOS 126 (OT)",Memphis Grizzlies,Boston Celtics,20210322,Memphis Grizzlies,132,Boston Celtics,126,Yes
401307448,"MIL 140, IND 113",Milwaukee Bucks,Indiana Pacers,20210322,Milwaukee Bucks,140,Indiana Pacers,113,Yes
401307449,"LAC 119, ATL 110",LA Clippers,Atlanta Hawks,20210322,LA Clippers,119,Atlanta Hawks,110,Yes
401307450,"DEN 110, ORL 99",Orlando Magic,Denver Nuggets,20210323,Denver Nuggets,110,Orlando Magic,99,No
401307451,"NY 131, WSH 113",New York Knicks,Washington Wizards,20210323,New York Knicks,131,Washington Wizards,113,Yes
401307452,"NO 128, LAL 111",New Orleans Pelicans,Los Angeles Lakers,20210323,New Orleans Pelicans,128,Los Angeles Lakers,111,Yes
401307453,"PHX 110, MIA 100",Miami Heat,Phoenix Suns,20210323,Phoenix Suns,110,Miami Heat,100,No
401307454,"PHI 108, GS 98",Golden State Warriors,Philadelphia 76ers,20210323,Philadelphia 76ers,108,Golden State Warriors,98,No
401307455,"BKN 116, POR 112",Portland Trail Blazers,Brooklyn Nets,20210323,Brooklyn Nets,116,Portland Trail Blazers,112,No
401307456,"IND 116, DET 111",Indiana Pacers,Detroit Pistons,20210324,Indiana Pacers,116,Detroit Pistons,111,Yes
401307457,"MIL 121, BOS 119",Milwaukee Bucks,Boston Celtics,20210324,Milwaukee Bucks,121,Boston Celtics,119,Yes
401307459,"TOR 135, DEN 111",Toronto Raptors,Denver Nuggets,20210324,Toronto Raptors,135,Denver Nuggets,111,Yes
401307458,"ORL 112, PHX 111",Orlando Magic,Phoenix Suns,20210324,Orlando Magic,112,Phoenix Suns,111,Yes
401307460,"CLE 103, CHI 94",Chicago Bulls,Cleveland Cavaliers,20210324,Cleveland Cavaliers,103,Chicago Bulls,94,No
401307461,"CHA 122, HOU 97",Houston Rockets,Charlotte Hornets,20210324,Charlotte Hornets,122,Houston Rockets,97,No
401307462,"DAL 128, MIN 108",Minnesota Timberwolves,Dallas Mavericks,20210324,Dallas Mavericks,128,Minnesota Timberwolves,108,No
401307463,"MEM 116, OKC 107",Oklahoma City Thunder,Memphis Grizzlies,20210324,Memphis Grizzlies,116,Oklahoma City Thunder,107,No
401307464,"LAC 134, SA 101",San Antonio Spurs,LA Clippers,20210324,LA Clippers,134,San Antonio Spurs,101,No
401307465,"UTAH 118, BKN 88",Utah Jazz,Brooklyn Nets,20210324,Utah Jazz,118,Brooklyn Nets,88,Yes
401307466,"SAC 110, ATL 108",Sacramento Kings,Atlanta Hawks,20210324,Sacramento Kings,110,Atlanta Hawks,108,Yes
401307467,"POR 125, MIA 122",Miami Heat,Portland Trail Blazers,20210325,Portland Trail Blazers,125,Miami Heat,122,No
401307468,"NY 106, WSH 102",New York Knicks,Washington Wizards,20210325,New York Knicks,106,Washington Wizards,102,Yes
401307469,"LAC 98, SA 85",San Antonio Spurs,LA Clippers,20210325,LA Clippers,98,San Antonio Spurs,85,No
401307470,"PHI 109, LAL 101",Los Angeles Lakers,Philadelphia 76ers,20210325,Philadelphia 76ers,109,Los Angeles Lakers,101,No
401307471,"SAC 141, GS 119",Sacramento Kings,Golden State Warriors,20210325,Sacramento Kings,141,Golden State Warriors,119,Yes
401307472,"BKN 113, DET 111",Detroit Pistons,Brooklyn Nets,20210326,Brooklyn Nets,113,Detroit Pistons,111,No
401307473,"PHX 104, TOR 100",Toronto Raptors,Phoenix Suns,20210326,Phoenix Suns,104,Toronto Raptors,100,No
401307474,"BOS 122, MIL 114",Milwaukee Bucks,Boston Celtics,20210326,Boston Celtics,122,Milwaukee Bucks,114,No
401307475,"CHA 110, MIA 105",Charlotte Hornets,Miami Heat,20210326,Charlotte Hornets,110,Miami Heat,105,Yes
401307476,"POR 112, ORL 105",Orlando Magic,Portland Trail Blazers,20210326,Portland Trail Blazers,112,Orlando Magic,105,No
401307477,"MIN 107, HOU 101",Minnesota Timberwolves,Houston Rockets,20210326,Minnesota Timberwolves,107,Houston Rockets,101,Yes
401307478,"DEN 113, NO 108",New Orleans Pelicans,Denver Nuggets,20210326,Denver Nuggets,113,New Orleans Pelicans,108,No
401307479,"IND 109, DAL 94",Dallas Mavericks,Indiana Pacers,20210326,Indiana Pacers,109,Dallas Mavericks,94,No
401307480,"UTAH 117, MEM 114",Utah Jazz,Memphis Grizzlies,20210326,Utah Jazz,117,Memphis Grizzlies,114,Yes
401307481,"ATL 124, GS 108",Golden State Warriors,Atlanta Hawks,20210326,Atlanta Hawks,124,Golden State Warriors,108,No
401307482,"LAL 100, CLE 86",Los Angeles Lakers,Cleveland Cavaliers,20210326,Los Angeles Lakers,100,Cleveland Cavaliers,86,Yes
401307483,"WSH 106, DET 92",Washington Wizards,Detroit Pistons,20210327,Washington Wizards,106,Detroit Pistons,92,Yes
401307484,"NY 102, MIL 96",Milwaukee Bucks,New York Knicks,20210327,New York Knicks,102,Milwaukee Bucks,96,No
401307485,"HOU 129, MIN 107",Minnesota Timberwolves,Houston Rockets,20210327,Houston Rockets,129,Minnesota Timberwolves,107,No
401307486,"SA 120, CHI 104",San Antonio Spurs,Chicago Bulls,20210327,San Antonio Spurs,120,Chicago Bulls,104,Yes
401307487,"NO 112, DAL 103",New Orleans Pelicans,Dallas Mavericks,20210327,New Orleans Pelicans,112,Dallas Mavericks,103,Yes
401307488,"BOS 111, OKC 94",Oklahoma City Thunder,Boston Celtics,20210327,Boston Celtics,111,Oklahoma City Thunder,94,No
401307489,"UTAH 126, MEM 110",Utah Jazz,Memphis Grizzlies,20210327,Utah Jazz,126,Memphis Grizzlies,110,Yes
401307490,"LAC 122, PHI 112",LA Clippers,Philadelphia 76ers,20210327,LA Clippers,122,Philadelphia 76ers,112,Yes
401307491,"SAC 100, CLE 98",Sacramento Kings,Cleveland Cavaliers,20210327,Sacramento Kings,100,Cleveland Cavaliers,98,Yes
401307492,"PHX 101, CHA 97 (OT)",Charlotte Hornets,Phoenix Suns,20210328,Phoenix Suns,101,Charlotte Hornets,97,No
401307493,"POR 122, TOR 117",Toronto Raptors,Portland Trail Blazers,20210328,Portland Trail Blazers,122,Toronto Raptors,117,No
401307494,"DEN 126, ATL 102",Denver Nuggets,Atlanta Hawks,20210328,Denver Nuggets,126,Atlanta Hawks,102,Yes
401307495,"LAL 96, ORL 93",Los Angeles Lakers,Orlando Magic,20210328,Los Angeles Lakers,96,Orlando Magic,93,Yes
401307496,"WSH 132, IND 124",Washington Wizards,Indiana Pacers,20210329,Washington Wizards,132,Indiana Pacers,124,Yes
401307497,"NO 115, BOS 109",Boston Celtics,New Orleans Pelicans,20210329,New Orleans Pelicans,115,Boston Celtics,109,No
401307498,"BKN 112, MIN 107",Brooklyn Nets,Minnesota Timberwolves,20210329,Brooklyn Nets,112,Minnesota Timberwolves,107,Yes
401307499,"MIA 98, NY 88",New York Knicks,Miami Heat,20210329,Miami Heat,98,New York Knicks,88,No
401307500,"DET 118, TOR 104",Detroit Pistons,Toronto Raptors,20210329,Detroit Pistons,118,Toronto Raptors,104,Yes
401307501,"MEM 120, HOU 110",Houston Rockets,Memphis Grizzlies,20210329,Memphis Grizzlies,120,Houston Rockets,110,No
401307502,"DAL 127, OKC 106",Oklahoma City Thunder,Dallas Mavericks,20210329,Dallas Mavericks,127,Oklahoma City Thunder,106,No
401307503,"SAC 132, SA 115",San Antonio Spurs,Sacramento Kings,20210329,Sacramento Kings,132,San Antonio Spurs,115,No
401307504,"UTAH 114, CLE 75",Utah Jazz,Cleveland Cavaliers,20210329,Utah Jazz,114,Cleveland Cavaliers,75,Yes
401307505,"GS 116, CHI 102",Golden State Warriors,Chicago Bulls,20210329,Golden State Warriors,116,Chicago Bulls,102,Yes
401307506,"LAC 129, MIL 105",LA Clippers,Milwaukee Bucks,20210329,LA Clippers,129,Milwaukee Bucks,105,Yes
401307507,"CHA 114, WSH 104",Washington Wizards,Charlotte Hornets,20210330,Charlotte Hornets,114,Washington Wizards,104,No
401307508,"DEN 104, PHI 95",Denver Nuggets,Philadelphia 76ers,20210330,Denver Nuggets,104,Philadelphia 76ers,95,Yes
401307509,"ORL 103, LAC 96",LA Clippers,Orlando Magic,20210330,Orlando Magic,103,LA Clippers,96,No
401307510,"PHX 117, ATL 110",Phoenix Suns,Atlanta Hawks,20210330,Phoenix Suns,117,Atlanta Hawks,110,Yes
401307511,"POR 124, DET 101",Detroit Pistons,Portland Trail Blazers,20210331,Portland Trail Blazers,124,Detroit Pistons,101,No
401307512,"MIA 92, IND 87",Indiana Pacers,Miami Heat,20210331,Miami Heat,92,Indiana Pacers,87,No
401307513,"DAL 113, BOS 108",Boston Celtics,Dallas Mavericks,20210331,Dallas Mavericks,113,Boston Celtics,108,No
401307514,"BKN 120, HOU 108",Brooklyn Nets,Houston Rockets,20210331,Brooklyn Nets,120,Houston Rockets,108,Yes
401307515,"UTAH 111, MEM 107",Memphis Grizzlies,Utah Jazz,20210331,Utah Jazz,111,Memphis Grizzlies,107,No
401307516,"MIN 102, NY 101",Minnesota Timberwolves,New York Knicks,20210331,Minnesota Timberwolves,102,New York Knicks,101,Yes
401307517,"OKC 113, TOR 103",Oklahoma City Thunder,Toronto Raptors,20210331,Oklahoma City Thunder,113,Toronto Raptors,103,Yes
401307518,"SA 120, SAC 106",San Antonio Spurs,Sacramento Kings,20210331,San Antonio Spurs,120,Sacramento Kings,106,Yes
401307519,"MIL 112, LAL 97",Los Angeles Lakers,Milwaukee Bucks,20210331,Milwaukee Bucks,112,Los Angeles Lakers,97,No
401307520,"PHX 121, CHI 116",Phoenix Suns,Chicago Bulls,20210331,Phoenix Suns,121,Chicago Bulls,116,Yes
401307521,"PHI 114, CLE 94",Cleveland Cavaliers,Philadelphia 76ers,20210401,Philadelphia 76ers,114,Cleveland Cavaliers,94,No
401307522,"DET 120, WSH 91",Detroit Pistons,Washington Wizards,20210401,Detroit Pistons,120,Washington Wizards,91,Yes
401307523,"BKN 111, CHA 89",Brooklyn Nets,Charlotte Hornets,20210401,Brooklyn Nets,111,Charlotte Hornets,89,Yes
401307524,"MIA 116, GS 109",Miami Heat,Golden State Warriors,20210401,Miami Heat,116,Golden State Warriors,109,Yes
401307525,"ORL 115, NO 110 (OT)",New Orleans Pelicans,Orlando Magic,20210401,Orlando Magic,115,New Orleans Pelicans,110,No
401307526,"ATL 134, SA 129 (2OT)",San Antonio Spurs,Atlanta Hawks,20210401,Atlanta Hawks,134,San Antonio Spurs,129,No
401307527,"DEN 101, LAC 94",LA Clippers,Denver Nuggets,20210401,Denver Nuggets,101,LA Clippers,94,No
401307531,"TOR 130, GS 77",Toronto Raptors,Golden State Warriors,20210402,Toronto Raptors,130,Golden State Warriors,77,Yes
401307528,"BOS 118, HOU 102",Boston Celtics,Houston Rockets,20210402,Boston Celtics,118,Houston Rockets,102,Yes
401307529,"DAL 99, NY 86",New York Knicks,Dallas Mavericks,20210402,Dallas Mavericks,99,New York Knicks,86,No
401307530,"CHA 114, IND 97",Indiana Pacers,Charlotte Hornets,20210402,Charlotte Hornets,114,Indiana Pacers,97,No
401307532,"MEM 120, MIN 108",Memphis Grizzlies,Minnesota Timberwolves,20210402,Memphis Grizzlies,120,Minnesota Timberwolves,108,Yes
401307533,"ATL 126, NO 103",New Orleans Pelicans,Atlanta Hawks,20210402,Atlanta Hawks,126,New Orleans Pelicans,103,No
401307534,"UTAH 113, CHI 106",Utah Jazz,Chicago Bulls,20210402,Utah Jazz,113,Chicago Bulls,106,Yes
401307535,"PHX 140, OKC 103",Phoenix Suns,Oklahoma City Thunder,20210402,Phoenix Suns,140,Oklahoma City Thunder,103,Yes
401307536,"MIL 127, POR 109",Portland Trail Blazers,Milwaukee Bucks,20210402,Milwaukee Bucks,127,Portland Trail Blazers,109,No
401307537,"LAL 115, SAC 94",Sacramento Kings,Los Angeles Lakers,20210402,Los Angeles Lakers,115,Sacramento Kings,94,No
401307538,"DAL 109, WSH 87",Washington Wizards,Dallas Mavericks,20210403,Dallas Mavericks,109,Washington Wizards,87,No
401307539,"NY 125, DET 81",Detroit Pistons,New York Knicks,20210403,New York Knicks,125,Detroit Pistons,81,No
401307540,"MIA 115, CLE 101",Miami Heat,Cleveland Cavaliers,20210403,Miami Heat,115,Cleveland Cavaliers,101,Yes
401307541,"PHI 122, MIN 113",Philadelphia 76ers,Minnesota Timberwolves,20210403,Philadelphia 76ers,122,Minnesota Timberwolves,113,Yes
401307542,"IND 139, SA 133 (OT)",San Antonio Spurs,Indiana Pacers,20210403,Indiana Pacers,139,San Antonio Spurs,133,No
401307543,"UTAH 137, ORL 91",Utah Jazz,Orlando Magic,20210403,Utah Jazz,137,Orlando Magic,91,Yes
401307544,"POR 133, OKC 85",Portland Trail Blazers,Oklahoma City Thunder,20210403,Portland Trail Blazers,133,Oklahoma City Thunder,85,Yes
401307545,"MIL 129, SAC 128",Sacramento Kings,Milwaukee Bucks,20210403,Milwaukee Bucks,129,Sacramento Kings,128,No
401307546,"CHI 115, BKN 107",Chicago Bulls,Brooklyn Nets,20210404,Chicago Bulls,115,Brooklyn Nets,107,Yes
401307548,"LAC 104, LAL 86",LA Clippers,Los Angeles Lakers,20210404,LA Clippers,104,Los Angeles Lakers,86,Yes
401307547,"BOS 116, CHA 86",Boston Celtics,Charlotte Hornets,20210404,Boston Celtics,116,Charlotte Hornets,86,Yes
401307549,"MEM 116, PHI 100",Philadelphia 76ers,Memphis Grizzlies,20210404,Memphis Grizzlies,116,Philadelphia 76ers,100,No
401307550,"ATL 117, GS 111",Atlanta Hawks,Golden State Warriors,20210404,Atlanta Hawks,117,Golden State Warriors,111,Yes
401307551,"NO 122, HOU 115",Houston Rockets,New Orleans Pelicans,20210404,New Orleans Pelicans,122,Houston Rockets,115,No
401307552,"DEN 119, ORL 109",Denver Nuggets,Orlando Magic,20210404,Denver Nuggets,119,Orlando Magic,109,Yes
401307553,"TOR 103, WSH 101",Toronto Raptors,Washington Wizards,20210405,Toronto Raptors,103,Washington Wizards,101,Yes
401307554,"BKN 114, NY 112",Brooklyn Nets,New York Knicks,20210405,Brooklyn Nets,114,New York Knicks,112,Yes
401307555,"DAL 111, UTAH 103",Dallas Mavericks,Utah Jazz,20210405,Dallas Mavericks,111,Utah Jazz,103,Yes
401307557,"MIN 116, SAC 106",Minnesota Timberwolves,Sacramento Kings,20210405,Minnesota Timberwolves,116,Sacramento Kings,106,Yes
401307558,"DET 132, OKC 108",Oklahoma City Thunder,Detroit Pistons,20210405,Detroit Pistons,132,Oklahoma City Thunder,108,No
401307559,"CLE 125, SA 101",San Antonio Spurs,Cleveland Cavaliers,20210405,Cleveland Cavaliers,125,San Antonio Spurs,101,No
401307556,"PHX 133, HOU 130",Houston Rockets,Phoenix Suns,20210405,Phoenix Suns,133,Houston Rockets,130,No
401307560,"CHI 113, IND 97",Indiana Pacers,Chicago Bulls,20210406,Chicago Bulls,113,Indiana Pacers,97,No
401307561,"ATL 123, NO 107",Atlanta Hawks,New Orleans Pelicans,20210406,Atlanta Hawks,123,New Orleans Pelicans,107,Yes
401307562,"PHI 106, BOS 96",Boston Celtics,Philadelphia 76ers,20210406,Philadelphia 76ers,106,Boston Celtics,96,No
401307563,"LAL 110, TOR 101",Toronto Raptors,Los Angeles Lakers,20210406,Los Angeles Lakers,110,Toronto Raptors,101,No
401307564,"MEM 124, MIA 112",Miami Heat,Memphis Grizzlies,20210406,Memphis Grizzlies,124,Miami Heat,112,No
401307565,"DEN 134, DET 119",Denver Nuggets,Detroit Pistons,20210406,Denver Nuggets,134,Detroit Pistons,119,Yes
401307566,"GS 122, MIL 121",Golden State Warriors,Milwaukee Bucks,20210406,Golden State Warriors,122,Milwaukee Bucks,121,Yes
401307567,"LAC 133, POR 116",LA Clippers,Portland Trail Blazers,20210406,LA Clippers,133,Portland Trail Blazers,116,Yes
401307568,"IND 141, MIN 137",Indiana Pacers,Minnesota Timberwolves,20210407,Indiana Pacers,141,Minnesota Timberwolves,137,Yes
401307569,"WSH 131, ORL 116",Orlando Magic,Washington Wizards,20210407,Washington Wizards,131,Orlando Magic,116,No
401307570,"BOS 101, NY 99",Boston Celtics,New York Knicks,20210407,Boston Celtics,101,New York Knicks,99,Yes
401307571,"BKN 139, NO 111",Brooklyn Nets,New Orleans Pelicans,20210407,Brooklyn Nets,139,New Orleans Pelicans,111,Yes
401307572,"MEM 131, ATL 113",Atlanta Hawks,Memphis Grizzlies,20210407,Memphis Grizzlies,131,Atlanta Hawks,113,No
401307573,"HOU 102, DAL 93",Houston Rockets,Dallas Mavericks,20210407,Houston Rockets,102,Dallas Mavericks,93,Yes
401307574,"CHA 113, OKC 102",Oklahoma City Thunder,Charlotte Hornets,20210407,Charlotte Hornets,113,Oklahoma City Thunder,102,No
401307575,"DEN 106, SA 96",Denver Nuggets,San Antonio Spurs,20210407,Denver Nuggets,106,San Antonio Spurs,96,Yes
401307576,"PHX 117, UTAH 113 (OT)",Phoenix Suns,Utah Jazz,20210407,Phoenix Suns,117,Utah Jazz,113,Yes
401307577,"MIA 110, LAL 104",Miami Heat,Los Angeles Lakers,20210408,Miami Heat,110,Los Angeles Lakers,104,Yes
401313155,"CHI 122, TOR 113",Toronto Raptors,Chicago Bulls,20210408,Chicago Bulls,122,Toronto Raptors,113,No
401307578,"CLE 129, OKC 102",Oklahoma City Thunder,Cleveland Cavaliers,20210408,Cleveland Cavaliers,129,Oklahoma City Thunder,102,No
401307579,"DAL 116, MIL 101",Dallas Mavericks,Milwaukee Bucks,20210408,Dallas Mavericks,116,Milwaukee Bucks,101,Yes
401307580,"UTAH 122, POR 103",Utah Jazz,Portland Trail Blazers,20210408,Utah Jazz,122,Portland Trail Blazers,103,Yes
401307581,"LAC 113, PHX 103",LA Clippers,Phoenix Suns,20210408,LA Clippers,113,Phoenix Suns,103,Yes
401307582,"DET 113, SAC 101",Sacramento Kings,Detroit Pistons,20210408,Detroit Pistons,113,Sacramento Kings,101,No
401307583,"IND 111, ORL 106",Orlando Magic,Indiana Pacers,20210409,Indiana Pacers,111,Orlando Magic,106,No
401307585,"BOS 145, MIN 136 (OT)",Boston Celtics,Minnesota Timberwolves,20210409,Boston Celtics,145,Minnesota Timberwolves,136,Yes
401307586,"NY 133, MEM 129 (OT)",New York Knicks,Memphis Grizzlies,20210409,New York Knicks,133,Memphis Grizzlies,129,Yes
401307584,"ATL 120, CHI 108",Atlanta Hawks,Chicago Bulls,20210409,Atlanta Hawks,120,Chicago Bulls,108,Yes
401307588,"NO 101, PHI 94",New Orleans Pelicans,Philadelphia 76ers,20210409,New Orleans Pelicans,101,Philadelphia 76ers,94,Yes
401307589,"CHA 127, MIL 119",Milwaukee Bucks,Charlotte Hornets,20210409,Charlotte Hornets,127,Milwaukee Bucks,119,No
401307590,"DEN 121, SA 119",Denver Nuggets,San Antonio Spurs,20210409,Denver Nuggets,121,San Antonio Spurs,119,Yes
401307591,"WSH 110, GS 107",Golden State Warriors,Washington Wizards,20210409,Washington Wizards,110,Golden State Warriors,107,No
401307592,"LAC 126, HOU 109",LA Clippers,Houston Rockets,20210409,LA Clippers,126,Houston Rockets,109,Yes
401307587,"TOR 135, CLE 115",Cleveland Cavaliers,Toronto Raptors,20210410,Toronto Raptors,135,Cleveland Cavaliers,115,No
401307593,"LAL 126, BKN 101",Brooklyn Nets,Los Angeles Lakers,20210410,Los Angeles Lakers,126,Brooklyn Nets,101,No
401307594,"PHI 117, OKC 93",Oklahoma City Thunder,Philadelphia 76ers,20210410,Philadelphia 76ers,117,Oklahoma City Thunder,93,No
401307595,"UTAH 128, SAC 112",Utah Jazz,Sacramento Kings,20210410,Utah Jazz,128,Sacramento Kings,112,Yes
401307596,"GS 125, HOU 109",Golden State Warriors,Houston Rockets,20210410,Golden State Warriors,125,Houston Rockets,109,Yes
401307597,"PHX 134, WSH 106",Phoenix Suns,Washington Wizards,20210410,Phoenix Suns,134,Washington Wizards,106,Yes
401307598,"POR 118, DET 103",Portland Trail Blazers,Detroit Pistons,20210410,Portland Trail Blazers,118,Detroit Pistons,103,Yes
401307599,"ATL 105, CHA 101",Charlotte Hornets,Atlanta Hawks,20210411,Atlanta Hawks,105,Charlotte Hornets,101,No
401307600,"BOS 105, DEN 87",Denver Nuggets,Boston Celtics,20210411,Boston Celtics,105,Denver Nuggets,87,No
401307601,"NO 116, CLE 109",Cleveland Cavaliers,New Orleans Pelicans,20210411,New Orleans Pelicans,116,Cleveland Cavaliers,109,No
401307602,"MIL 124, ORL 87",Orlando Magic,Milwaukee Bucks,20210411,Milwaukee Bucks,124,Orlando Magic,87,No
401307603,"NY 102, TOR 96",New York Knicks,Toronto Raptors,20210411,New York Knicks,102,Toronto Raptors,96,Yes
401307604,"SA 119, DAL 117",Dallas Mavericks,San Antonio Spurs,20210411,San Antonio Spurs,119,Dallas Mavericks,117,No
401307605,"IND 132, MEM 125",Memphis Grizzlies,Indiana Pacers,20210411,Indiana Pacers,132,Memphis Grizzlies,125,No
401307606,"MIN 121, CHI 117",Minnesota Timberwolves,Chicago Bulls,20210411,Minnesota Timberwolves,121,Chicago Bulls,117,Yes
401307607,"LAC 131, DET 124",LA Clippers,Detroit Pistons,20210411,LA Clippers,131,Detroit Pistons,124,Yes
401307608,"MIA 107, POR 98",Portland Trail Blazers,Miami Heat,20210411,Miami Heat,107,Portland Trail Blazers,98,No
401320524,"BKN 127, MIN 97",Minnesota Timberwolves,Brooklyn Nets,20210413,Brooklyn Nets,127,Minnesota Timberwolves,97,No
401307618,"LAC 126, IND 115",Indiana Pacers,LA Clippers,20210413,LA Clippers,126,Indiana Pacers,115,No
401307619,"ATL 108, TOR 103",Toronto Raptors,Atlanta Hawks,20210413,Atlanta Hawks,108,Toronto Raptors,103,No
401307620,"LAL 101, CHA 93",Charlotte Hornets,Los Angeles Lakers,20210413,Los Angeles Lakers,101,Charlotte Hornets,93,No
401307621,"UTAH 106, OKC 96",Utah Jazz,Oklahoma City Thunder,20210413,Utah Jazz,106,Oklahoma City Thunder,96,Yes
401307622,"PHX 106, MIA 86",Phoenix Suns,Miami Heat,20210413,Phoenix Suns,106,Miami Heat,86,Yes
401307623,"BOS 116, POR 115",Portland Trail Blazers,Boston Celtics,20210413,Boston Celtics,116,Portland Trail Blazers,115,No
401307629,"MIL 130, MIN 105",Minnesota Timberwolves,Milwaukee Bucks,20210414,Milwaukee Bucks,130,Minnesota Timberwolves,105,No
